;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Impuestos sobre la renta actuales por pagar;400000000,0;331000000,0;307000000,0;410000000,0;411000000,0;414000000,0;788000000,0;686000000,0;1203000000,0;1569000000,0;1387000000,0;525000000,0
Unearned Revenue Current;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Pasivo por impuestos diferidos Corriente;450000000,0;743000000,0;692000000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros pasivos corrientes;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Total pasivo corriente;32374000000,0;26929000000,0;26532000000,0;27194000000,0;28782000000,0;26973000000,0;14601000000,0;19950000000,0;19724000000,0;23571000000,0;25249000000,0;21281000000,0
Deuda a largo plazo;22615000000,0;30987000000,0;33211000000,0;34480000000,0;30379000000,0;31769000000,0;40610000000,0;39454000000,0;36776000000,0;37507000000,0;42375000000,0;42119000000,0
Arrendamientos de capitales;0,0;0,0;0,0;0,0;0,0;1111000000,0;0,0;1161000000,0;1113000000,0;1001000000,0;923000000,0;1401000000,0
Deuda No Corriente de la Division de Finanzas;22615000000,0;30987000000,0;33211000000,0;34480000000,0;30379000000,0;31769000000,0;40610000000,0;39454000000,0;36776000000,0;37507000000,0;0,0;0,0
Otro Pasivo No Corriente de la Division de Finanzas;4389000000,0;4301000000,0;4081000000,0;8021000000,0;7646000000,0;8510000000,0;9453000000,0;8607000000,0;7922000000,0;8466000000,0;4084000000,0;4735000000,0
Ingresos no devengados no corrientes;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Pension y otros beneficios posteriores a la jubilacion;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Pasivo por impuesto diferido no corriente;5636000000,0;4691000000,0;3753000000,0;2522000000,0;2354000000,0;2284000000,0;0,0;692000000,0;1168000000,0;1078000000,0;1150000000,0;1200000000,0
Otro pasivo no corrientes;4389000000,0;4301000000,0;4081000000,0;8021000000,0;7646000000,0;8510000000,0;9453000000,0;8607000000,0;7922000000,0;8466000000,0;4084000000,0;4735000000,0
