;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Cambio en cuentas por pagar;75000000,0;9000000,0;148000000,0;24000000,0;408000000,0;-117000000,0;252000000,0;518000000,0;111000000,0;138000000,0;46000000,0;21000000,0
Cambio en los ingresos no devengados;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Cambio de impuestos sobre la renta;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Efectivo de Operaciones;0,0;0,0;0,0;6240000000,0;6439000000,0;7070000000,0;8113000000,0;7454000000,0;5591000000,0;6680000000,0;1819000000,0;2306000000,0
Gastos de capital;1493000000,0;1461000000,0;1420000000,0;1373000000,0;1577000000,0;1699000000,0;1501000000,0;1603000000,0;1749000000,0;1615000000,0;1181000000,0;910000000,0
Venta de inmobilizado material;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Adquisiciones con efectivo;94000000,0;2914000000,0;16000000,0;2023000000,0;-13000000,0;4984000000,0;25000000,0;0,0;0,0;0,0;0,0;0,0
Desinversiones;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Inversion en valores negociables y de renta variable;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Efectivo de la inversion;0,0;0,0;0,0;-3086000000,0;222000000,0;-6444000000,0;-580000000,0;-1317000000,0;-1046000000,0;-1207000000,0;-3206000000,0;1350000000,0
Deuda total emitida;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Total de la deuda reembolsada;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Emision de acciones ordinarias;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Recompra de acciones comunes;5652000000,0;5238000000,0;3753000000,0;2068000000,0;4870000000,0;1407000000,0;368000000,0;2199000000,0;1464000000,0;33000000,0;1801000000,0;3251000000,0
Emision de acciones preferentes;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Dividendos comunes pagados;2216000000,0;2561000000,0;2678000000,0;2803000000,0;3193000000,0;3316000000,0;3388000000,0;3420000000,0;3369000000,0;3311000000,0;1982000000,0;1562000000,0
Dividendos preferenciales pagados;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Dividendos de acciones comunes y preferentes pagados;2216000000,0;2561000000,0;2678000000,0;2803000000,0;3193000000,0;3316000000,0;3388000000,0;3420000000,0;3369000000,0;3311000000,0;1982000000,0;1562000000,0
Efectivo de Financiamiento;0,0;0,0;0,0;-2655000000,0;-6701000000,0;-1124000000,0;-5300000000,0;-6145000000,0;-5350000000,0;-3147000000,0;1098000000,0;-4016000000,0
Ajustes del tipo de cambio de divisas;-111000000,0;-54000000,0;-33000000,0;156000000,0;-160000000,0;-2000000,0;48000000,0;0,0;0,0;0,0;0,0;0,0
Cambio neto en efectivo;-684000000,0;-99000000,0;600000000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Intereses en efectivo pagados;178000000,0;134000000,0;194000000,0;214000000,0;328000000,0;370000000,0;524000000,0;472000000,0;440000000,0;520000000,0;505000000,0;467000000,0
Impuestos en efectivo pagados;1968000000,0;2331000000,0;1888000000,0;1604000000,0;1560000000,0;1198000000,0;1351000000,0;1695000000,0;1320000000,0;1384000000,0;852000000,0;800000000,0
Deuda total;6837000000,0;11922000000,0;12450000000,0;15051000000,0;15367000000,0;22154000000,0;19589000000,0;19945000000,0;19815000000,0;18339000000,0;16882000000,0;15942000000,0
Flujo de caja libre;-1493000000,0;-1461000000,0;-1420000000,0;4867000000,0;4862000000,0;5371000000,0;6612000000,0;5851000000,0;3842000000,0;5065000000,0;638000000,0;1396000000,0
